Target	gc_bias	mappability	reptiming	Gene	on_target
13:96412035-96610788	0.372148485061936	NA	NA	.	FALSE
13:96610789-96809543	0.38186209151971	NA	NA	.	FALSE
13:96809544-97008298	0.382455787275792	NA	NA	.	FALSE
13:97008299-97207053	0.384397876782974	NA	NA	.	FALSE
13:97207054-97405808	0.369188196523358	NA	NA	.	FALSE
13:97405809-97604563	0.394395109556992	NA	NA	.	FALSE
13:97604564-97803318	0.3960151945863	NA	NA	.	FALSE
13:97803319-98002073	0.405655203642676	NA	NA	.	FALSE
13:98002074-98200827	0.389883977177818	NA	NA	.	FALSE
13:98200828-98399582	0.409318004578501	NA	NA	.	FALSE
13:98399583-98598337	0.409634977736409	NA	NA	.	FALSE
13:98598338-98797092	0.433946315815954	NA	NA	.	FALSE
13:98797093-98995847	0.435219239767553	NA	NA	.	FALSE
13:98995848-99194602	0.463802168498906	NA	NA	.	FALSE
13:99194603-99393357	0.446283112374531	NA	NA	.	FALSE
13:99393358-99592111	0.428122201314187	NA	NA	.	FALSE
13:99592112-99790866	0.426027018188222	NA	NA	.	FALSE
13:99790867-99989621	0.417921561721718	NA	NA	.	FALSE
13:99989622-100188376	0.44622273653493	NA	NA	.	FALSE
13:100188377-100387131	0.431078463434882	NA	NA	.	FALSE
13:100387132-100585886	0.435682121204498	NA	NA	.	FALSE
13:100585887-100784641	0.448974868556766	NA	NA	.	FALSE
13:100784642-100983395	0.38431930929692	NA	NA	.	FALSE
13:100983396-101182150	0.411446252924455	NA	NA	.	FALSE
13:101182151-101380905	0.446318331614299	NA	NA	.	FALSE
13:101380906-101579660	0.411793414002163	NA	NA	.	FALSE
13:101579661-101778415	0.404955850167291	NA	NA	.	FALSE
13:101778416-101977170	0.380287288370104	NA	NA	.	FALSE
13:101977171-102175925	0.374078639531081	NA	NA	.	FALSE
13:102175926-102374680	0.359085306030037	NA	NA	.	FALSE
13:102375181-102375317	0.481751824817518	NA	NA	FGF14	TRUE
13:102378962-102379160	0.376884422110553	NA	NA	FGF14	TRUE
13:102379661-102479693	0.363739965811282	NA	NA	.	FALSE
13:102480194-102480293	0.27	NA	NA	FGF14	TRUE
13:102480794-102520574	0.360775244463437	NA	NA	.	FALSE
13:102521075-102521178	0.471153846153846	NA	NA	FGF14	TRUE
13:102527536-102527646	0.486486486486487	NA	NA	FGF14	TRUE
13:102528147-102568302	0.36074310190258	NA	NA	.	FALSE
13:102568803-102568995	0.66839378238342	NA	NA	FGF14	TRUE
13:102569496-102720998	0.374362223850353	NA	NA	.	FALSE
13:102720999-102872502	0.378438853099588	NA	NA	.	FALSE
13:102873003-102873102	0.35	NA	NA	FGF14	TRUE
13:102873603-102945776	0.371601961925347	NA	NA	.	FALSE
13:102946277-102946376	0.42	NA	NA	.	TRUE
13:102946877-103053320	0.381862763518846	NA	NA	.	FALSE
13:103053821-103054028	0.418269230769231	NA	NA	FGF14	TRUE
13:103054529-103253273	0.385358122216911	NA	NA	.	FALSE
13:103253274-103452018	0.394425016981559	NA	NA	.	FALSE
13:103452019-103650763	0.398123223225742	NA	NA	.	FALSE
13:103650764-103849508	0.389876474879871	NA	NA	.	FALSE
13:103849509-104048254	0.3765409115152	NA	NA	.	FALSE
13:104048255-104246999	0.363797831391985	NA	NA	.	FALSE
13:104247000-104445744	0.362997811265692	NA	NA	.	FALSE
13:104445745-104644489	0.351369845782284	NA	NA	.	FALSE
13:104644490-104843235	0.353566864238777	NA	NA	.	FALSE
13:104843236-105041980	0.36483433545498	NA	NA	.	FALSE
13:105041981-105240725	0.359551183677577	NA	NA	.	FALSE
13:105240726-105439470	0.363908526000654	NA	NA	.	FALSE
13:105439471-105638216	0.354744246425085	NA	NA	.	FALSE
13:105638217-105836961	0.356411482049863	NA	NA	.	FALSE
13:105836962-106035706	0.36107071876022	NA	NA	.	FALSE
13:106035707-106234451	0.361090845052706	NA	NA	.	FALSE
13:106234452-106433197	0.36207018002878	NA	NA	.	FALSE
13:106433198-106631942	0.385161890865179	NA	NA	.	FALSE
13:106631943-106830687	0.391486578278699	NA	NA	.	FALSE
13:106830688-107029432	0.390817379053561	NA	NA	.	FALSE
13:107029433-107228178	0.41176174614835	NA	NA	.	FALSE
13:107228179-107426923	0.402586228584367	NA	NA	.	FALSE
13:107426924-107625668	0.399642758308385	NA	NA	.	FALSE
13:107625669-107824413	0.380135349316964	NA	NA	.	FALSE
13:107824414-108023159	0.382216497438942	NA	NA	.	FALSE
13:108023160-108221904	0.370917507358676	NA	NA	.	FALSE
13:108221905-108420649	0.370625676117638	NA	NA	.	FALSE
13:108420650-108619394	0.378439709175074	NA	NA	.	FALSE
13:108619395-108818140	0.370009962464653	NA	NA	.	FALSE
13:108818141-109016885	0.370414350046542	NA	NA	.	FALSE
13:109016886-109215630	0.383793302976175	NA	NA	.	FALSE
13:109215631-109414375	0.38211778912677	NA	NA	.	FALSE
13:109414376-109613121	0.383610236180854	NA	NA	.	FALSE
13:109613122-109811866	0.387506603939722	NA	NA	.	FALSE
13:109811867-110010611	0.402027723967899	NA	NA	.	FALSE
13:110010612-110209356	0.407240433721603	NA	NA	.	FALSE
13:110209357-110408102	0.419454982741791	NA	NA	.	FALSE
13:110408603-110408702	0.45	NA	NA	IRS2	TRUE
13:110409203-110433888	0.426557562991169	NA	NA	.	FALSE
13:110434389-110434566	0.691011235955056	NA	NA	IRS2	TRUE
13:110434613-110434926	0.691082802547771	NA	NA	IRS2	TRUE
13:110434927-110435241	0.714285714285714	NA	NA	IRS2	TRUE
13:110435359-110435670	0.724358974358974	NA	NA	IRS2	TRUE
13:110435671-110435983	0.744408945686901	NA	NA	IRS2	TRUE
13:110435984-110436296	0.702875399361022	NA	NA	IRS2	TRUE
13:110436322-110436635	0.691082802547771	NA	NA	IRS2	TRUE
13:110436636-110436950	0.733333333333333	NA	NA	IRS2	TRUE
13:110436951-110437265	0.803174603174603	NA	NA	IRS2	TRUE
13:110437303-110437580	0.723021582733813	NA	NA	IRS2	TRUE
13:110437581-110437859	0.663082437275986	NA	NA	IRS2	TRUE
13:110437967-110438195	0.637554585152838	NA	NA	IRS2	TRUE
13:110438229-110438401	0.699421965317919	NA	NA	IRS2	TRUE
13:110438902-110629152	0.416938675749405	NA	NA	.	FALSE
13:110629153-110819403	0.428160692979275	NA	NA	.	FALSE
13:110819404-111009655	0.459511595147489	NA	NA	.	FALSE
13:111009656-111199906	0.479929146233134	NA	NA	.	FALSE
13:111199907-111390157	0.475965960757105	NA	NA	.	FALSE
13:111390158-111580409	0.43760906587053	NA	NA	.	FALSE
13:111580410-111770660	0.44201081728874	NA	NA	.	FALSE
13:111770661-111960911	0.443398457826766	NA	NA	.	FALSE
13:111960912-112151163	0.481676933751025	NA	NA	.	FALSE
13:112151164-112341414	0.483245817367583	NA	NA	.	FALSE
13:112341415-112531665	0.498099426101215	NA	NA	.	FALSE
13:112531666-112721917	0.47483337888695	NA	NA	.	FALSE
13:112721918-112912168	0.489243157723218	NA	NA	.	FALSE
13:112912169-113102419	0.457201276208798	NA	NA	.	FALSE
13:113102420-113292671	0.441409288732839	NA	NA	.	FALSE
13:113292672-113482922	0.49442052867002	NA	NA	.	FALSE
13:113482923-113673173	0.52977382510473	NA	NA	.	FALSE
13:113673174-113863425	0.526464899186342	NA	NA	.	FALSE
13:113863926-113864123	0.767676767676768	NA	NA	CUL4A	TRUE
13:113864287-113864402	0.646551724137931	NA	NA	CUL4A	TRUE
13:113873259-113873362	0.509615384615385	NA	NA	CUL4A	TRUE
13:113882275-113882374	0.39	NA	NA	CUL4A	TRUE
13:113883747-113883846	0.53	NA	NA	CUL4A	TRUE
13:113883912-113884011	0.44	NA	NA	CUL4A	TRUE
13:113887467-113887653	0.497326203208556	NA	NA	CUL4A	TRUE
13:113888206-113888305	0.38	NA	NA	CUL4A	TRUE
13:113889368-113889467	0.41	NA	NA	CUL4A	TRUE
13:113891121-113891220	0.36	NA	NA	CUL4A	TRUE
13:113893747-113893865	0.621848739495798	NA	NA	CUL4A	TRUE
13:113897282-113897474	0.481865284974093	NA	NA	CUL4A	TRUE
13:113898724-113898828	0.485714285714286	NA	NA	CUL4A	TRUE
13:113899263-113899373	0.369369369369369	NA	NA	CUL4A	TRUE
13:113899459-113899558	0.51	NA	NA	CUL4A	TRUE
13:113900270-113900377	0.490740740740741	NA	NA	CUL4A	TRUE
13:113907396-113907509	0.359649122807018	NA	NA	CUL4A	TRUE
13:113909007-113909112	0.518867924528302	NA	NA	CUL4A	TRUE
13:113909267-113909439	0.416184971098266	NA	NA	CUL4A	TRUE
13:113914921-113915073	0.366013071895425	NA	NA	CUL4A	TRUE
13:113917799-113917898	0.43	NA	NA	CUL4A	TRUE
13:113918399-114069632	0.510520121136781	NA	NA	.	FALSE
13:114069633-114220867	0.494310179521936	NA	NA	.	FALSE
13:114220868-114372101	0.509436295493027	NA	NA	.	FALSE
13:114372102-114523336	0.555684538179427	NA	NA	.	FALSE
13:114523837-114523991	0.67741935483871	NA	NA	GAS6	TRUE
13:114524931-114525159	0.689956331877729	NA	NA	GAS6	TRUE
13:114526348-114526523	0.607954545454545	NA	NA	GAS6	TRUE
13:114529969-114530137	0.562130177514793	NA	NA	GAS6	TRUE
13:114531520-114531684	0.557575757575758	NA	NA	GAS6	TRUE
13:114535272-114535461	0.647368421052632	NA	NA	GAS6	TRUE
13:114535607-114535725	0.621848739495798	NA	NA	GAS6	TRUE
13:114537524-114537645	0.639344262295082	NA	NA	GAS6	TRUE
13:114538486-114538608	0.650406504065041	NA	NA	GAS6	TRUE
13:114541042-114541164	0.601626016260163	NA	NA	GAS6	TRUE
13:114542701-114542823	0.634146341463415	NA	NA	GAS6	TRUE
13:114549481-114549580	0.52	NA	NA	GAS6	TRUE
13:114550961-114551060	0.37	NA	NA	GAS6	TRUE
13:114566548-114566714	0.718562874251497	NA	NA	GAS6	TRUE
13:114566775-114566935	0.813664596273292	NA	NA	GAS6	TRUE
13:114567436-114717920	0.477031704659854	NA	NA	.	FALSE
13:114717921-114868406	0.56904202151676	NA	NA	.	FALSE
13:114868407-115018892	0.491554031604269	NA	NA	.	FALSE
13:115018893-115169378	0.436209966368452	NA	NA	.	FALSE
14:18829295-19027492	0.370871526262185	NA	NA	.	FALSE
14:19027493-19225690	0.384620430074976	NA	NA	.	FALSE
14:19225691-19423888	0.425372607190789	NA	NA	.	FALSE
14:19423889-19622085	0.413775183277244	NA	NA	.	FALSE
14:19622086-19820283	0.421174784811148	NA	NA	.	FALSE
14:19820284-20018481	0.413349276985641	NA	NA	.	FALSE
14:20018482-20216679	0.40197681106772	NA	NA	.	FALSE
14:20216680-20414877	0.361809907264453	NA	NA	.	FALSE
14:20414878-20613075	0.35870190415645	NA	NA	.	FALSE
14:20613076-20811273	0.389398480307571	NA	NA	.	FALSE
14:20811774-20811873	0.69	NA	NA	PARP2	TRUE
14:20813091-20813285	0.471794871794872	NA	NA	PARP2	TRUE
14:20813538-20813637	0.52	NA	NA	PARP2	TRUE
14:20814997-20815096	0.41	NA	NA	PARP2	TRUE
14:20818683-20818782	0.45	NA	NA	PARP2	TRUE
14:20819194-20819293	0.47	NA	NA	PARP2	TRUE
14:20820404-20820506	0.388349514563107	NA	NA	PARP2	TRUE
14:20822244-20822406	0.398773006134969	NA	NA	PARP2	TRUE
14:20822968-20823106	0.489208633093525	NA	NA	PARP2	TRUE
14:20823893-20823992	0.37	NA	NA	PARP2	TRUE
14:20824056-20824190	0.437037037037037	NA	NA	PARP2	TRUE
14:20824466-20824593	0.46875	NA	NA	PARP2	TRUE
14:20824749-20824848	0.52	NA	NA	PARP2	TRUE
14:20825209-20825308	0.45	NA	NA	PARP2	TRUE
14:20825555-20825679	0.52	NA	NA	PARP2	TRUE
14:20825797-20825956	0.41875	NA	NA	PARP2	TRUE
14:20826457-20923283	0.463672322802524	NA	NA	.	FALSE
14:20923784-20923883	0.59	NA	NA	APEX1	TRUE
14:20924073-20924260	0.521276595744681	NA	NA	APEX1	TRUE
14:20924827-20925019	0.512953367875648	NA	NA	APEX1	TRUE
14:20925150-20925408	0.536679536679537	NA	NA	APEX1	TRUE
14:20925409-20925667	0.50965250965251	NA	NA	APEX1	TRUE
14:20937639-20937738	0.69	NA	NA	PNP	TRUE
14:20940467-20940636	0.435294117647059	NA	NA	PNP	TRUE
14:20942631-20942734	0.567307692307692	NA	NA	PNP	TRUE
14:20942932-20943107	0.522727272727273	NA	NA	PNP	TRUE
14:20943221-20943411	0.56020942408377	NA	NA	PNP	TRUE
14:20944543-20944760	0.467889908256881	NA	NA	PNP	TRUE
14:20945261-21141928	0.427008969430716	NA	NA	.	FALSE
14:21141929-21338597	0.435869404939263	NA	NA	.	FALSE
14:21338598-21535266	0.440486299315093	NA	NA	.	FALSE
14:21535267-21731935	0.432884694588369	NA	NA	.	FALSE
14:21731936-21928604	0.430662687052865	NA	NA	.	FALSE
14:21928605-22125273	0.430184726621888	NA	NA	.	FALSE
14:22125274-22321942	0.389146230468452	NA	NA	.	FALSE
14:22321943-22518611	0.375204023003117	NA	NA	.	FALSE
14:22518612-22715280	0.377929414396778	NA	NA	.	FALSE
14:22715281-22911949	0.400896938510899	NA	NA	.	FALSE
14:22911950-23108618	0.444289644021173	NA	NA	.	FALSE
14:23108619-23305287	0.44226593921767	NA	NA	.	FALSE
14:23305288-23501956	0.482816305569256	NA	NA	.	FALSE
14:23501957-23698625	0.466565650916006	NA	NA	.	FALSE
14:23698626-23895294	0.480757007967702	NA	NA	.	FALSE
14:23895295-24091963	0.476582481224799	NA	NA	.	FALSE
14:24091964-24288632	0.421098393747871	NA	NA	.	FALSE
14:24288633-24485301	0.422511936299061	NA	NA	.	FALSE
14:24485302-24681970	0.50696856138995	NA	NA	.	FALSE
14:24681971-24878639	0.500872023552263	NA	NA	.	FALSE
14:24878640-25075307	0.426749649154921	NA	NA	.	FALSE
14:25075809-25075952	0.527777777777778	NA	NA	GZMH	TRUE
14:25076355-25076612	0.550387596899225	NA	NA	GZMH	TRUE
14:25076818-25076953	0.5	NA	NA	GZMH	TRUE
14:25077471-25077618	0.574324324324324	NA	NA	GZMH	TRUE
14:25078742-25078841	0.56	NA	NA	GZMH	TRUE
14:25079342-25099776	0.420112551994128	NA	NA	.	FALSE
14:25100277-25100420	0.506944444444444	NA	NA	GZMB	TRUE
14:25101064-25101324	0.547892720306513	NA	NA	GZMB	TRUE
14:25101530-25101665	0.492647058823529	NA	NA	GZMB	TRUE
14:25102121-25102281	0.552795031055901	NA	NA	GZMB	TRUE
14:25103289-25103388	0.62	NA	NA	GZMB	TRUE
14:25103889-25303273	0.400170524362414	NA	NA	.	FALSE
14:25303274-25502658	0.387867693156456	NA	NA	.	FALSE
14:25502659-25702043	0.391022393861123	NA	NA	.	FALSE
14:25702044-25901429	0.380568344818593	NA	NA	.	FALSE
14:25901430-26100814	0.376748501642551	NA	NA	.	FALSE
14:26100815-26300199	0.371301752890137	NA	NA	.	FALSE
14:26300200-26499584	0.367560247761868	NA	NA	.	FALSE
14:26499585-26698970	0.370136318497788	NA	NA	.	FALSE
14:26698971-26898355	0.371803295132533	NA	NA	.	FALSE
14:26898356-27097740	0.333635930486245	NA	NA	.	FALSE
14:27097741-27297125	0.359871605185947	NA	NA	.	FALSE
14:27297126-27496511	0.348299278785873	NA	NA	.	FALSE
14:27496512-27695896	0.348772475361737	NA	NA	.	FALSE
14:27695897-27895281	0.346199563658249	NA	NA	.	FALSE
14:27895282-28094666	0.341349650174286	NA	NA	.	FALSE
14:28094667-28294052	0.3421704633224	NA	NA	.	FALSE
14:28294053-28493437	0.34396770067959	NA	NA	.	FALSE
14:28493438-28692822	0.352072623316699	NA	NA	.	FALSE
14:28692823-28892207	0.35860771873511	NA	NA	.	FALSE
14:28892208-29091593	0.354332801701223	NA	NA	.	FALSE
14:29091594-29290978	0.367123906010984	NA	NA	.	FALSE
14:29290979-29490363	0.354525164882012	NA	NA	.	FALSE
14:29490364-29689748	0.356375855756451	NA	NA	.	FALSE
14:29689749-29889134	0.35332470685003	NA	NA	.	FALSE
14:29889135-30088519	0.364836873385661	NA	NA	.	FALSE
14:30088520-30287904	0.366772826441307	NA	NA	.	FALSE
14:30287905-30487290	0.372809525242494	NA	NA	.	FALSE
14:30487291-30686675	0.376277051934699	NA	NA	.	FALSE
14:30686676-30886060	0.384998871529955	NA	NA	.	FALSE
14:30886061-31085445	0.373022042781553	NA	NA	.	FALSE
14:31085446-31284831	0.373692235161947	NA	NA	.	FALSE
14:31284832-31484216	0.387386212603757	NA	NA	.	FALSE
14:31484217-31683601	0.411635780023572	NA	NA	.	FALSE
14:31683602-31882986	0.407066730195351	NA	NA	.	FALSE
14:31882987-32082372	0.39465158035168	NA	NA	.	FALSE
14:32082373-32281757	0.385736138626276	NA	NA	.	FALSE
14:32281758-32481142	0.403651227524638	NA	NA	.	FALSE
14:32481143-32680527	0.380881209719889	NA	NA	.	FALSE
14:32680528-32879913	0.402415415325048	NA	NA	.	FALSE
14:32879914-33079298	0.384953732728139	NA	NA	.	FALSE
14:33079299-33278683	0.366802918975851	NA	NA	.	FALSE
14:33278684-33478068	0.386563683326228	NA	NA	.	FALSE
14:33478069-33677454	0.374815684150342	NA	NA	.	FALSE
14:33677455-33876839	0.372159390124633	NA	NA	.	FALSE
14:33876840-34076224	0.384407051683928	NA	NA	.	FALSE
14:34076225-34275609	0.39803395440981	NA	NA	.	FALSE
14:34275610-34474995	0.412521440823328	NA	NA	.	FALSE
14:34474996-34674380	0.420894249818191	NA	NA	.	FALSE
14:34674381-34873765	0.411570579532061	NA	NA	.	FALSE
14:34873766-35073150	0.446823983750031	NA	NA	.	FALSE
14:35073151-35272536	0.420766753934579	NA	NA	.	FALSE
14:35272537-35471921	0.412548586904732	NA	NA	.	FALSE
14:35471922-35671306	0.409363793665522	NA	NA	.	FALSE
14:35671307-35870692	0.441064066684722	NA	NA	.	FALSE
14:35871193-35871292	0.5	NA	NA	NFKBIA	TRUE
14:35871600-35871869	0.566666666666667	NA	NA	NFKBIA	TRUE
14:35871971-35872070	0.54	NA	NA	NFKBIA	TRUE
14:35872356-35872566	0.582938388625592	NA	NA	NFKBIA	TRUE
14:35872896-35873004	0.541284403669725	NA	NA	NFKBIA	TRUE
14:35873624-35873850	0.687224669603524	NA	NA	NFKBIA	TRUE
14:35874351-36073051	0.388010125766856	NA	NA	.	FALSE
14:36073052-36271753	0.364329498444907	NA	NA	.	FALSE
14:36271754-36470455	0.398455979305694	NA	NA	.	FALSE
14:36470456-36669156	0.388694571240205	NA	NA	.	FALSE
14:36669157-36867858	0.377525138146571	NA	NA	.	FALSE
14:36867859-37066560	0.414334027840686	NA	NA	.	FALSE
14:37066561-37265262	0.404646153536452	NA	NA	.	FALSE
14:37265263-37463963	0.382403712110155	NA	NA	.	FALSE
14:37463964-37662665	0.383408319996779	NA	NA	.	FALSE
14:37662666-37861367	0.362764340570301	NA	NA	.	FALSE
14:37861368-38060069	0.36175277551308	NA	NA	.	FALSE
14:38060570-38060783	0.593457943925234	NA	NA	FOXA1	TRUE
14:38060784-38060998	0.683720930232558	NA	NA	FOXA1	TRUE
14:38061027-38061129	0.70873786407767	NA	NA	FOXA1	TRUE
14:38061175-38061516	0.614035087719298	NA	NA	FOXA1	TRUE
14:38061546-38061916	0.671159029649596	NA	NA	FOXA1	TRUE
14:38064092-38064191	0.56	NA	NA	FOXA1	TRUE
14:38064692-38263113	0.385451210047273	NA	NA	.	FALSE
14:38263114-38461535	0.374177258570118	NA	NA	.	FALSE
14:38461536-38659957	0.371712814103275	NA	NA	.	FALSE
14:38659958-38858379	0.38068863331687	NA	NA	.	FALSE
14:38858380-39056801	0.36921309129028	NA	NA	.	FALSE
14:39056802-39255224	0.378766574439455	NA	NA	.	FALSE
14:39255225-39453646	0.387230246646037	NA	NA	.	FALSE
14:39453647-39652068	0.400636018183468	NA	NA	.	FALSE
14:39652069-39850490	0.393005815887351	NA	NA	.	FALSE
14:39850491-40048912	0.382175363618954	NA	NA	.	FALSE
14:40048913-40247335	0.375772969867404	NA	NA	.	FALSE
14:40247336-40445757	0.371032445998932	NA	NA	.	FALSE
14:40445758-40644179	0.358846297285583	NA	NA	.	FALSE
14:40644180-40842601	0.352934654423401	NA	NA	.	FALSE
14:40842602-41041023	0.342582979709911	NA	NA	.	FALSE
14:41041024-41239445	0.344603924967998	NA	NA	.	FALSE
14:41239446-41437868	0.343947022270604	NA	NA	.	FALSE
14:41437869-41636290	0.338989628166232	NA	NA	.	FALSE
14:41636291-41834712	0.352259326082793	NA	NA	.	FALSE
14:41834713-42033134	0.349180030440173	NA	NA	.	FALSE
14:42033135-42231556	0.354330668978238	NA	NA	.	FALSE
14:42231557-42429979	0.33405905565383	NA	NA	.	FALSE
14:42429980-42628401	0.346357762748082	NA	NA	.	FALSE
14:42628402-42826823	0.358302002802109	NA	NA	.	FALSE
14:42826824-43025245	0.340088296660653	NA	NA	.	FALSE
14:43025246-43223667	0.339533922649706	NA	NA	.	FALSE
14:43223668-43422089	0.344241061979014	NA	NA	.	FALSE
14:43422090-43620512	0.34492473150794	NA	NA	.	FALSE
14:43620513-43818934	0.340431000594692	NA	NA	.	FALSE
14:43818935-44017356	0.344997026539396	NA	NA	.	FALSE
14:44017357-44215778	0.354355867796918	NA	NA	.	FALSE
14:44215779-44414200	0.346473677314008	NA	NA	.	FALSE
14:44414201-44612623	0.346386255625608	NA	NA	.	FALSE
14:44612624-44811045	0.351473122939997	NA	NA	.	FALSE
14:44811046-45009467	0.370135368053946	NA	NA	.	FALSE
14:45009468-45207889	0.38419630887704	NA	NA	.	FALSE
14:45207890-45406311	0.383672173448509	NA	NA	.	FALSE
14:45406312-45604734	0.380490164950636	NA	NA	.	FALSE
14:45605235-45605488	0.610236220472441	NA	NA	FANCM	TRUE
14:45605489-45605742	0.551181102362205	NA	NA	FANCM	TRUE
14:45606272-45606444	0.427745664739884	NA	NA	FANCM	TRUE
14:45609824-45609923	0.32	NA	NA	FANCM	TRUE
14:45618040-45618198	0.389937106918239	NA	NA	FANCM	TRUE
14:45620600-45620731	0.348484848484849	NA	NA	FANCM	TRUE
14:45623123-45623255	0.330827067669173	NA	NA	FANCM	TRUE
14:45623900-45624025	0.388888888888889	NA	NA	FANCM	TRUE
14:45624569-45624668	0.29	NA	NA	FANCM	TRUE
14:45628299-45628483	0.421621621621622	NA	NA	FANCM	TRUE
14:45633562-45633768	0.434782608695652	NA	NA	FANCM	TRUE
14:45636153-45636374	0.369369369369369	NA	NA	FANCM	TRUE
14:45639792-45639949	0.316455696202532	NA	NA	FANCM	TRUE
14:45642258-45642413	0.442307692307692	NA	NA	FANCM	TRUE
14:45644274-45644654	0.304461942257218	NA	NA	FANCM	TRUE
14:45644655-45645035	0.338582677165354	NA	NA	FANCM	TRUE
14:45645036-45645416	0.346456692913386	NA	NA	FANCM	TRUE
14:45645417-45645797	0.349081364829396	NA	NA	FANCM	TRUE
14:45645798-45646179	0.316753926701571	NA	NA	FANCM	TRUE
14:45650630-45650729	0.33	NA	NA	FANCM	TRUE
14:45650824-45650923	0.33	NA	NA	FANCM	TRUE
14:45652977-45653105	0.395348837209302	NA	NA	FANCM	TRUE
14:45654420-45654576	0.32484076433121	NA	NA	FANCM	TRUE
14:45656984-45657090	0.299065420560748	NA	NA	FANCM	TRUE
14:45658005-45658284	0.314285714285714	NA	NA	FANCM	TRUE
14:45658285-45658565	0.412811387900356	NA	NA	FANCM	TRUE
14:45665375-45665750	0.417553191489362	NA	NA	FANCM	TRUE
14:45667847-45668138	0.38013698630137	NA	NA	FANCM	TRUE
14:45669073-45669211	0.323741007194245	NA	NA	FANCM	TRUE
14:45669712-45867738	0.386316007413131	NA	NA	.	FALSE
14:45867739-46065765	0.375044817120898	NA	NA	.	FALSE
14:46065766-46263792	0.363909971872522	NA	NA	.	FALSE
14:46263793-46461819	0.369394072525464	NA	NA	.	FALSE
14:46461820-46659846	0.348114146050791	NA	NA	.	FALSE
14:46659847-46857873	0.341786726052508	NA	NA	.	FALSE
14:46857874-47055900	0.353047816711863	NA	NA	.	FALSE
14:47055901-47253927	0.349124109338626	NA	NA	.	FALSE
14:47253928-47451954	0.334772531018497	NA	NA	.	FALSE
14:47451955-47649981	0.346225514702541	NA	NA	.	FALSE
14:47649982-47848008	0.35330535735026	NA	NA	.	FALSE
14:47848009-48046035	0.358688461674418	NA	NA	.	FALSE
14:48046036-48244062	0.365965247163266	NA	NA	.	FALSE
14:48244063-48442089	0.356077706575366	NA	NA	.	FALSE
14:48442090-48640116	0.345356946275003	NA	NA	.	FALSE
14:48640117-48838143	0.356532190054892	NA	NA	.	FALSE
14:48838144-49036170	0.354572861276493	NA	NA	.	FALSE
14:49036171-49234197	0.356577638402844	NA	NA	.	FALSE
14:49234198-49432224	0.355294985027294	NA	NA	.	FALSE
14:49432225-49630251	0.374393390800244	NA	NA	.	FALSE
14:49630252-49828278	0.392996914562156	NA	NA	.	FALSE
14:49828279-50026305	0.402556217081509	NA	NA	.	FALSE
14:50026306-50224332	0.419427653804784	NA	NA	.	FALSE
14:50224333-50422359	0.42055376287072	NA	NA	.	FALSE
14:50422360-50620386	0.438349316002363	NA	NA	.	FALSE
14:50620387-50818413	0.402884455150055	NA	NA	.	FALSE
14:50818414-51016440	0.389845829104112	NA	NA	.	FALSE
14:51016441-51214467	0.386139263837759	NA	NA	.	FALSE
14:51214468-51412494	0.423841193372621	NA	NA	.	FALSE
14:51412495-51610521	0.40742928994531	NA	NA	.	FALSE
14:51610522-51808548	0.392830270619663	NA	NA	.	FALSE
14:51808549-52006575	0.409439116888101	NA	NA	.	FALSE
14:52006576-52204602	0.390189216621976	NA	NA	.	FALSE
14:52204603-52402629	0.415413049735642	NA	NA	.	FALSE
14:52402630-52600656	0.41194887565837	NA	NA	.	FALSE
14:52600657-52798683	0.406848561054806	NA	NA	.	FALSE
14:52798684-52996710	0.381907517661733	NA	NA	.	FALSE
14:52996711-53194737	0.379140218253066	NA	NA	.	FALSE
14:53194738-53392764	0.397642745686194	NA	NA	.	FALSE
14:53392765-53590791	0.391648613572897	NA	NA	.	FALSE
14:53590792-53788818	0.405424512818959	NA	NA	.	FALSE
14:53788819-53986845	0.393249405384114	NA	NA	.	FALSE
14:53986846-54184872	0.384467774596393	NA	NA	.	FALSE
14:54184873-54382899	0.38333156589758	NA	NA	.	FALSE
14:54382900-54580926	0.395819761951653	NA	NA	.	FALSE
14:54580927-54778953	0.407727229115222	NA	NA	.	FALSE
14:54778954-54976980	0.416458361738551	NA	NA	.	FALSE
14:54976981-55175007	0.413746610310715	NA	NA	.	FALSE
14:55175008-55373034	0.438334166553046	NA	NA	.	FALSE
14:55373035-55571061	0.404793285764062	NA	NA	.	FALSE
14:55571062-55769088	0.414504082776591	NA	NA	.	FALSE
14:55769089-55967115	0.416327066511132	NA	NA	.	FALSE
14:55967116-56165142	0.38088745474102	NA	NA	.	FALSE
14:56165143-56363169	0.423371560443778	NA	NA	.	FALSE
14:56363170-56561196	0.406995005731542	NA	NA	.	FALSE
14:56561197-56759223	0.398561812278124	NA	NA	.	FALSE
14:56759224-56957250	0.402601665429462	NA	NA	.	FALSE
14:56957251-57155277	0.398087129532841	NA	NA	.	FALSE
14:57155278-57353304	0.42366444979725	NA	NA	.	FALSE
14:57353305-57551331	0.389850878920551	NA	NA	.	FALSE
14:57551332-57749358	0.381508582163038	NA	NA	.	FALSE
14:57749359-57947385	0.387936998490105	NA	NA	.	FALSE
14:57947386-58145412	0.396355042494205	NA	NA	.	FALSE
14:58145413-58343439	0.39162841430714	NA	NA	.	FALSE
14:58343440-58541466	0.40047569270857	NA	NA	.	FALSE
14:58541467-58739493	0.404348901917415	NA	NA	.	FALSE
14:58739494-58937520	0.386876537037879	NA	NA	.	FALSE
